Time [s],Channel 0
4.087409760,0
4.087539360,1
4.087663040,0
4.087922400,1
4.088303360,0
4.088560640,1
4.089067360,0
4.089326560,1
4.089452320,0
4.089581920,1
4.089707520,0
4.089837120,1
4.089962880,0
4.090092480,1
4.090471520,0
4.090730720,1
4.090856480,0
4.090986080,1
4.091239360,0
4.091496640,1
4.091875680,0
4.092135040,1
4.092260640,0
4.092390240,1
4.092516000,0
4.092645600,1
4.092771200,0
4.092900960,1
4.093279840,0
4.093539200,1
4.093664800,0
4.093794400,1
4.094047840,0
4.094305120,1
4.094684000,0
4.094943360,1
4.095196640,0
4.095326240,1
4.095452000,0
4.095709280,1
4.096088320,0
4.096347520,1
4.096473280,0
4.096602880,1
4.096728480,0
