Time [s],TrunkUnknown,LUUnknown1,LUUnknown2,LUUnknown3,LUUnknown4,LUKnown,Clock
2.953269362,1,1,1,1,1,1,1
2.953319282,1,1,1,1,1,1,1
2.953369202,1,1,1,1,1,1,1
2.953419122,1,1,1,1,1,1,1
2.953469042,1,1,1,1,1,1,1
2.953518962,1,1,1,1,1,1,1
2.953568882,1,1,1,1,1,1,1
2.953618802,1,1,1,1,1,1,0
2.953668722,1,1,1,1,1,1,0
2.953718642,1,1,1,1,1,1,0
2.953768562,1,1,1,1,1,1,0
2.953818482,1,1,1,1,1,1,0
2.953868402,1,1,1,1,1,1,0
2.953918322,1,1,1,1,1,1,0
2.953968242,1,1,1,1,1,1,0
2.954018162,1,1,1,1,1,1,0
2.954068082,1,1,1,1,1,1,0
2.954118002,1,1,1,1,1,1,0
2.954167922,1,1,1,1,1,1,0
2.954217842,1,1,1,1,1,1,0
2.954267762,0,0,1,0,0,0,1
2.954317682,0,0,0,0,0,0,1
2.954367602,0,0,0,0,0,0,1
2.954417522,0,0,0,0,0,0,1
2.954467442,0,0,0,0,0,0,1
2.954517362,0,0,0,0,0,0,1
2.954567282,0,0,0,0,0,0,1
2.954617202,0,0,0,0,0,0,1
2.954667122,0,0,0,0,0,0,1
2.954717042,0,0,0,0,0,0,1
2.954766962,0,0,0,0,0,0,1
2.954816882,0,0,0,0,0,0,1
2.954866802,0,0,0,0,0,0,0
2.954916722,0,0,0,0,0,0,0
2.954966642,0,0,0,0,0,0,0
2.955016562,0,0,0,0,0,0,0
2.955066482,0,0,0,0,0,0,0
2.955116402,0,0,0,0,0,0,0
2.955166322,0,0,0,0,0,0,0
2.955216242,0,0,0,0,0,0,0
2.955266162,0,0,0,0,0,0,0
2.955316082,0,0,0,0,0,0,0
2.955366002,0,0,0,0,0,0,0
2.955415922,0,0,0,0,0,0,0
2.955465842,0,0,0,0,0,0,0
2.955515762,0,0,0,0,0,0,1
2.955565682,0,0,0,0,0,0,1
2.955615602,0,0,0,0,0,0,1
2.955665522,0,0,0,0,0,0,1
2.955715442,0,0,0,0,0,0,1
2.955765362,0,0,0,0,0,0,1
2.955815282,0,0,0,0,0,0,1
2.955865202,0,0,0,0,0,0,1
2.955915122,0,0,0,0,0,0,1
2.955965042,0,0,0,0,0,0,1
2.956014962,0,0,0,0,0,0,1
2.956064882,0,0,0,0,0,0,1
2.956114802,0,0,0,0,0,0,0
2.956164722,0,0,0,0,0,0,0
2.956214642,0,0,0,0,0,0,0
2.956264562,0,0,0,0,0,0,0
2.956314482,0,0,0,0,0,0,0
2.956364402,0,0,0,0,0,0,0
2.956414322,0,0,0,0,0,0,0
2.956464242,0,0,0,0,0,0,0
2.956514162,0,0,0,0,0,0,0
2.956564082,0,0,0,0,0,0,0
2.956614002,0,0,0,0,0,0,0
2.956663922,0,0,0,0,0,0,0
2.956713842,0,0,0,0,0,0,0
2.956763762,1,1,0,1,0,1,1
2.956813682,1,1,1,1,1,1,1
2.956863602,1,1,1,1,1,1,1
2.956913522,1,1,1,1,1,1,1
2.956963442,1,1,1,1,1,1,1
2.957013362,1,1,1,1,1,1,1
2.957063282,1,1,1,1,1,1,1
2.957113202,1,1,1,1,1,1,1
2.957163122,1,1,1,1,1,1,1
2.957213042,1,1,1,1,1,1,1
2.957262962,1,1,1,1,1,1,1
2.957312882,1,1,1,1,1,1,1
2.957362802,1,1,1,1,1,1,0
2.957412722,1,1,1,1,1,1,0
2.957462642,1,1,1,1,1,1,0
2.957512562,1,1,1,1,1,1,0
2.957562482,1,1,1,1,1,1,0
2.957612402,1,1,1,1,1,1,0
2.957662322,1,1,1,1,1,1,0
2.957712242,1,1,1,1,1,1,0
2.957762162,1,1,1,1,1,1,0
2.957812082,1,1,1,1,1,1,0
2.957862002,1,1,1,1,1,1,0
2.957911922,1,1,1,1,1,1,0
2.957961842,1,1,1,1,1,1,0
2.958011762,1,1,1,1,1,1,1
2.958061682,1,1,1,1,1,1,1
2.958111602,1,1,1,1,1,1,1
2.958161522,1,1,1,1,1,1,1
2.958211442,1,1,1,1,1,1,1
2.958261362,1,1,1,1,1,1,1
2.958311282,1,1,1,1,1,1,1
2.958361202,1,1,1,1,1,1,1
2.958411122,1,1,1,1,1,1,1
2.958461042,1,1,1,1,1,1,1
2.958510962,1,1,1,1,1,1,1
2.958560882,1,1,1,1,1,1,1
2.958610802,1,1,1,1,1,1,0
2.958660722,1,1,1,1,1,1,0
2.958710642,1,1,1,1,1,1,0
2.958760562,1,1,1,1,1,1,0
2.958810482,1,1,1,1,1,1,0
2.958860402,1,1,1,1,1,1,0
2.958910322,1,1,1,1,1,1,0
2.958960242,1,1,1,1,1,1,0
2.959010162,1,1,1,1,1,1,0
2.959060082,1,1,1,1,1,1,0
2.959110002,1,1,1,1,1,1,0
2.959159922,1,1,1,1,1,1,0
2.959209842,1,1,1,1,1,1,0
2.959259762,0,0,1,0,0,0,1
2.959309682,0,0,0,0,0,0,1
2.959359602,0,0,0,0,0,0,1
2.959409522,0,0,0,0,0,0,1
2.959459442,0,0,0,0,0,0,1
2.959509362,0,0,0,0,0,0,1
2.959559282,0,0,0,0,0,0,1
2.959609202,0,0,0,0,0,0,1
2.959659122,0,0,0,0,0,0,1
2.959709042,0,0,0,0,0,0,1
2.959758962,0,0,0,0,0,0,1
2.959808882,0,0,0,0,0,0,1
2.959858802,0,0,0,0,0,0,0
2.959908722,0,0,0,0,0,0,0
2.959958642,0,0,0,0,0,0,0
2.960008562,0,0,0,0,0,0,0
2.960058482,0,0,0,0,0,0,0
2.960108402,0,0,0,0,0,0,0
2.960158322,0,0,0,0,0,0,0
2.960208242,0,0,0,0,0,0,0
2.960258162,0,0,0,0,0,0,0
2.960308082,0,0,0,0,0,0,0
2.960358002,0,0,0,0,0,0,0
2.960407922,0,0,0,0,0,0,0
2.960457842,0,0,0,0,0,0,0
2.960507762,0,0,0,0,0,0,1
2.960557682,0,0,0,0,0,0,1
2.960607602,0,0,0,0,0,0,1
2.960657522,0,0,0,0,0,0,1
2.960707442,0,0,0,0,0,0,1
2.960757362,0,0,0,0,0,0,1
2.960807282,0,0,0,0,0,0,1
2.960857202,0,0,0,0,0,0,1
2.960907122,0,0,0,0,0,0,1
2.960957042,0,0,0,0,0,0,1
2.961006962,0,0,0,0,0,0,1
2.961056882,0,0,0,0,0,0,1
2.961106802,0,0,0,0,0,0,0
2.961156722,0,0,0,0,0,0,0
2.961206642,0,0,0,0,0,0,0
2.961256562,0,0,0,0,0,0,0
2.961306482,0,0,0,0,0,0,0
2.961356402,0,0,0,0,0,0,0
2.961406322,0,0,0,0,0,0,0
2.961456242,0,0,0,0,0,0,0
2.961506162,0,0,0,0,0,0,0
2.961556082,0,0,0,0,0,0,0
2.961606002,0,0,0,0,0,0,0
2.961655922,0,0,0,0,0,0,0
2.961705842,0,0,0,0,0,0,0
2.961755762,1,1,0,1,1,1,1
2.961805682,1,1,1,1,1,1,1
2.961855602,1,1,1,1,1,1,1
2.961905522,1,1,1,1,1,1,1
2.961955442,1,1,1,1,1,1,1
2.962005362,1,1,1,1,1,1,1
2.962055282,1,1,1,1,1,1,1
2.962105202,1,1,1,1,1,1,1
2.962155122,1,1,1,1,1,1,1
2.962205042,1,1,1,1,1,1,1
2.962254962,1,1,1,1,1,1,1
2.962304882,1,1,1,1,1,1,1
2.962354802,1,1,1,1,1,1,0
2.962404722,1,1,1,1,1,1,0
2.962454642,1,1,1,1,1,1,0
2.962504562,1,1,1,1,1,1,0
2.962554482,1,1,1,1,1,1,0
2.962604402,1,1,1,1,1,1,0
2.962654322,1,1,1,1,1,1,0
2.962704242,1,1,1,1,1,1,0
2.962754162,1,1,1,1,1,1,0
2.962804082,1,1,1,1,1,1,0
2.962854002,1,1,1,1,1,1,0
2.962903922,1,1,1,1,1,1,0
2.962953842,1,1,1,1,1,1,0
2.963003762,0,0,1,0,0,1,1
2.963053682,0,0,0,0,0,1,1
2.963103602,0,0,0,0,0,1,1
2.963153522,0,0,0,0,0,1,1
2.963203442,0,0,0,0,0,1,1
2.963253362,0,0,0,0,0,1,1
2.963303282,0,0,0,0,0,1,1
2.963353202,0,0,0,0,0,1,1
2.963403122,0,0,0,0,0,1,1
2.963453042,0,0,0,0,0,1,1
2.963502962,0,0,0,0,0,1,1
2.963552882,0,0,0,0,0,1,1
2.963602802,0,0,0,0,0,1,0
2.963652722,0,0,0,0,0,1,0
2.963702642,0,0,0,0,0,1,0
2.963752562,0,0,0,0,0,1,0
2.963802482,0,0,0,0,0,1,0
2.963852402,0,0,0,0,0,1,0
2.963902322,0,0,0,0,0,1,0
2.963952242,0,0,0,0,0,1,0
2.964002162,0,0,0,0,0,1,0
2.964052082,0,0,0,0,0,1,0
2.964102002,0,0,0,0,0,1,0
2.964151922,0,0,0,0,0,1,0
2.964201842,0,0,0,0,0,1,0
2.964251762,1,1,0,1,1,0,1
2.964301682,1,1,1,1,1,0,1
2.964351602,1,1,1,1,1,0,1
2.964401522,1,1,1,1,1,0,1
2.964451442,1,1,1,1,1,0,1
2.964501362,1,1,1,1,1,0,1
2.964551282,1,1,1,1,1,0,1
2.964601202,1,1,1,1,1,0,1
2.964651122,1,1,1,1,1,0,1
2.964701042,1,1,1,1,1,0,1
2.964750962,1,1,1,1,1,0,1
2.964800882,1,1,1,1,1,0,1
2.964850802,1,1,1,1,1,0,0
2.964900722,1,1,1,1,1,0,0
2.964950642,1,1,1,1,1,0,0
2.965000562,1,1,1,1,1,0,0
2.965050482,1,1,1,1,1,0,0
2.965100402,1,1,1,1,1,0,0
2.965150322,1,1,1,1,1,0,0
2.965200242,1,1,1,1,1,0,0
2.965250162,1,1,1,1,1,0,0
2.965300082,1,1,1,1,1,0,0
2.965350002,1,1,1,1,1,0,0
2.965399922,1,1,1,1,1,0,0
2.965449842,1,1,1,1,1,0,0
2.965499762,1,1,1,1,1,1,1
2.965549682,1,1,1,1,1,1,1
2.965599602,1,1,1,1,1,1,1
2.965649522,1,1,1,1,1,1,1
2.965699442,1,1,1,1,1,1,1
2.965749362,1,1,1,1,1,1,1
2.965799282,1,1,1,1,1,1,1
2.965849202,1,1,1,1,1,1,1
2.965899122,1,1,1,1,1,1,1
2.965949042,1,1,1,1,1,1,1
2.965998962,1,1,1,1,1,1,1
2.966048882,1,1,1,1,1,1,1
2.966098802,1,1,1,1,1,1,0
2.966148722,1,1,1,1,1,1,0
2.966198642,1,1,1,1,1,1,0
2.966248562,1,1,1,1,1,1,0
2.966298482,1,1,1,1,1,1,0
2.966348402,1,1,1,1,1,1,0
2.966398322,1,1,1,1,1,1,0
2.966448242,1,1,1,1,1,1,0
2.966498162,1,1,1,1,1,1,0
2.966548082,1,1,1,1,1,1,0
2.966598002,1,1,1,1,1,1,0
2.966647922,1,1,1,1,1,1,0
2.966697842,1,1,1,1,1,1,0
2.966747762,1,1,1,1,1,1,1
2.966797682,1,1,1,1,1,1,1
2.966847602,1,1,1,1,1,1,1
2.966897522,1,1,1,1,1,1,1
2.966947442,1,1,1,1,1,1,1
2.966997362,1,1,1,1,1,1,1
2.967047282,1,1,1,1,1,1,1
2.967097202,1,1,1,1,1,1,1
2.967147122,1,1,1,1,1,1,1
2.967197042,1,1,1,1,1,1,1
2.967246962,1,1,1,1,1,1,1
2.967296882,1,1,1,1,1,1,0
2.967346802,1,1,1,1,1,1,0
2.967396722,1,1,1,1,1,1,0
2.967446642,1,1,1,1,1,1,0
2.967496562,1,1,1,1,1,1,0
2.967546482,1,1,1,1,1,1,0
2.967596402,1,1,1,1,1,1,0
2.967646322,1,1,1,1,1,1,0
2.967696242,1,1,1,1,1,1,0
2.967746162,1,1,1,1,1,1,0
2.967796082,1,1,1,1,1,1,0
2.967846002,1,1,1,1,1,1,0
2.967895922,1,1,1,1,1,1,0
2.967945842,0,0,1,0,0,0,1
2.967995762,0,0,0,0,0,0,1
2.968045682,0,0,0,0,0,0,1
2.968095602,0,0,0,0,0,0,1
2.968145522,0,0,0,0,0,0,1
2.968195442,0,0,0,0,0,0,1
2.968245362,0,0,0,0,0,0,1
2.968295282,0,0,0,0,0,0,1
2.968345202,0,0,0,0,0,0,1
2.968395122,0,0,0,0,0,0,1
2.968445042,0,0,0,0,0,0,1
2.968494962,0,0,0,0,0,0,1
2.968544882,0,0,0,0,0,0,0
2.968594802,0,0,0,0,0,0,0
2.968644722,0,0,0,0,0,0,0
2.968694642,0,0,0,0,0,0,0
2.968744562,0,0,0,0,0,0,0
2.968794482,0,0,0,0,0,0,0
2.968844402,0,0,0,0,0,0,0
2.968894322,0,0,0,0,0,0,0
2.968944242,0,0,0,0,0,0,0
2.968994162,0,0,0,0,0,0,0
2.969044082,0,0,0,0,0,0,0
2.969094002,0,0,0,0,0,0,0
2.969143922,0,0,0,0,0,0,0
2.969193842,0,0,0,0,0,0,1
2.969243762,0,0,0,0,0,1,1
2.969293682,0,0,0,0,0,1,1
2.969343602,0,0,0,0,0,1,1
2.969393522,0,0,0,0,0,1,1
2.969443442,0,0,0,0,0,1,1
2.969493362,0,0,0,0,0,1,1
2.969543282,0,0,0,0,0,1,1
2.969593202,0,0,0,0,0,1,1
2.969643122,0,0,0,0,0,1,1
2.969693042,0,0,0,0,0,1,1
2.969742962,0,0,0,0,0,1,1
2.969792882,0,0,0,0,0,1,0
2.969842802,0,0,0,0,0,1,0
2.969892722,0,0,0,0,0,1,0
2.969942642,0,0,0,0,0,1,0
2.969992562,0,0,0,0,0,1,0
2.970042482,0,0,0,0,0,1,0
2.970092402,0,0,0,0,0,1,0
2.970142322,0,0,0,0,0,1,0
2.970192242,0,0,0,0,0,1,0
2.970242162,0,0,0,0,0,1,0
2.970292082,0,0,0,0,0,1,0
2.970342002,0,0,0,0,0,1,0
2.970391922,0,0,0,0,0,1,0
2.970441842,0,1,0,0,0,0,1
2.970491762,1,1,0,1,1,0,1
2.970541682,1,1,1,1,1,0,1
2.970591602,1,1,1,1,1,0,1
2.970641522,1,1,1,1,1,0,1
2.970691442,1,1,1,1,1,0,1
2.970741362,1,1,1,1,1,0,1
2.970791282,1,1,1,1,1,0,1
2.970841202,1,1,1,1,1,0,1
2.970891122,1,1,1,1,1,0,1
2.970941042,1,1,1,1,1,0,1
2.970990962,1,1,1,1,1,0,1
2.971040882,1,1,1,1,1,0,0
2.971090802,1,1,1,1,1,0,0
2.971140722,1,1,1,1,1,0,0
2.971190642,1,1,1,1,1,0,0
2.971240562,1,1,1,1,1,0,0
2.971290482,1,1,1,1,1,0,0
2.971340402,1,1,1,1,1,0,0
2.971390322,1,1,1,1,1,0,0
2.971440242,1,1,1,1,1,0,0
2.971490162,1,1,1,1,1,0,0
2.971540082,1,1,1,1,1,0,0
2.971590002,1,1,1,1,1,0,0
2.971639922,1,1,1,1,1,0,0
2.971689842,1,1,1,1,1,0,1
2.971739762,1,1,1,1,1,0,1
2.971789682,1,1,1,1,1,0,1
2.971839602,1,1,1,1,1,0,1
2.971889522,1,1,1,1,1,0,1
2.971939442,1,1,1,1,1,0,1
2.971989362,1,1,1,1,1,0,1
2.972039282,1,1,1,1,1,0,1
2.972089202,1,1,1,1,1,0,1
2.972139122,1,1,1,1,1,0,1
2.972189042,1,1,1,1,1,0,1
2.972238962,1,1,1,1,1,0,1
2.972288882,1,1,1,1,1,0,0
2.972338802,1,1,1,1,1,0,0
2.972388722,1,1,1,1,1,0,0
2.972438642,1,1,1,1,1,0,0
2.972488562,1,1,1,1,1,0,0
2.972538482,1,1,1,1,1,0,0
2.972588402,1,1,1,1,1,0,0
2.972638322,1,1,1,1,1,0,0
2.972688242,1,1,1,1,1,0,0
2.972738162,1,1,1,1,1,0,0
2.972788082,1,1,1,1,1,0,0
2.972838002,1,1,1,1,1,0,0
2.972887922,1,1,1,1,1,0,0
2.972937842,0,0,1,0,0,1,1
2.972987762,0,0,0,0,0,1,1
2.973037682,0,0,0,0,0,1,1
2.973087602,0,0,0,0,0,1,1
2.973137522,0,0,0,0,0,1,1
2.973187442,0,0,0,0,0,1,1
2.973237362,0,0,0,0,0,1,1
2.973287282,0,0,0,0,0,1,1
2.973337202,0,0,0,0,0,1,1
2.973387122,0,0,0,0,0,1,1
2.973437042,0,0,0,0,0,1,1
2.973486962,0,0,0,0,0,1,1
2.973536882,0,0,0,0,0,1,0
2.973586802,0,0,0,0,0,1,0
2.973636722,0,0,0,0,0,1,0
2.973686642,0,0,0,0,0,1,0
2.973736562,0,0,0,0,0,1,0
2.973786482,0,0,0,0,0,1,0
2.973836402,0,0,0,0,0,1,0
2.973886322,0,0,0,0,0,1,0
2.973936242,0,0,0,0,0,1,0
2.973986162,0,0,0,0,0,1,0
2.974036082,0,0,0,0,0,1,0
2.974086002,0,0,0,0,0,1,0
2.974135922,0,0,0,0,0,1,0
2.974185842,0,0,0,0,0,0,1
2.974235762,0,0,0,0,0,0,1
2.974285682,0,0,0,0,0,0,1
2.974335602,0,0,0,0,0,0,1
2.974385522,0,0,0,0,0,0,1
2.974435442,0,0,0,0,0,0,1
2.974485362,0,0,0,0,0,0,1
2.974535282,0,0,0,0,0,0,1
2.974585202,0,0,0,0,0,0,1
2.974635122,0,0,0,0,0,0,1
2.974685042,0,0,0,0,0,0,1
2.974734962,0,0,0,0,0,0,1
2.974784882,0,0,0,0,0,0,0
2.974834802,0,0,0,0,0,0,0
2.974884722,0,0,0,0,0,0,0
2.974934642,0,0,0,0,0,0,0
2.974984562,0,0,0,0,0,0,0
2.975034482,0,0,0,0,0,0,0
2.975084402,0,0,0,0,0,0,0
2.975134322,0,0,0,0,0,0,0
2.975184242,0,0,0,0,0,0,0
2.975234162,0,0,0,0,0,0,0
2.975284082,0,0,0,0,0,0,0
2.975334002,0,0,0,0,0,0,0
2.975383922,0,0,0,0,0,0,0
2.975433842,1,1,0,1,0,0,1
2.975483762,1,1,1,1,1,1,1
2.975533682,1,1,1,1,1,1,1
2.975583602,1,1,1,1,1,1,1
2.975633522,1,1,1,1,1,1,1
2.975683442,1,1,1,1,1,1,1
2.975733362,1,1,1,1,1,1,1
2.975783282,1,1,1,1,1,1,1
2.975833202,1,1,1,1,1,1,1
2.975883122,1,1,1,1,1,1,1
2.975933042,1,1,1,1,1,1,1
2.975982962,1,1,1,1,1,1,1
2.976032882,1,1,1,1,1,1,0
2.976082802,1,1,1,1,1,1,0
2.976132722,1,1,1,1,1,1,0
2.976182642,1,1,1,1,1,1,0
2.976232562,1,1,1,1,1,1,0
2.976282482,1,1,1,1,1,1,0
2.976332402,1,1,1,1,1,1,0
2.976382322,1,1,1,1,1,1,0
2.976432242,1,1,1,1,1,1,0
2.976482162,1,1,1,1,1,1,0
2.976532082,1,1,1,1,1,1,0
2.976582002,1,1,1,1,1,1,0
2.976631922,1,1,1,1,1,1,0
2.976681842,0,0,1,0,0,1,1
2.976731762,0,0,0,0,0,1,1
2.976781682,0,0,0,0,0,1,1
2.976831602,0,0,0,0,0,1,1
2.976881522,0,0,0,0,0,1,1
2.976931442,0,0,0,0,0,1,1
2.976981362,0,0,0,0,0,1,1
2.977031282,0,0,0,0,0,1,1
2.977081202,0,0,0,0,0,1,1
2.977131122,0,0,0,0,0,1,1
2.977181042,0,0,0,0,0,1,1
2.977230962,0,0,0,0,0,1,1
2.977280882,0,0,0,0,0,1,0
2.977330802,0,0,0,0,0,1,0
2.977380722,0,0,0,0,0,1,0
2.977430642,0,0,0,0,0,1,0
2.977480562,0,0,0,0,0,1,0
2.977530482,0,0,0,0,0,1,0
2.977580402,0,0,0,0,0,1,0
2.977630322,0,0,0,0,0,1,0
2.977680242,0,0,0,0,0,1,0
2.977730162,0,0,0,0,0,1,0
2.977780082,0,0,0,0,0,1,0
2.977830002,0,0,0,0,0,1,0
2.977879922,0,0,0,0,0,1,0
2.977929842,1,1,0,1,1,0,1
2.977979762,1,1,1,1,1,0,1
2.978029682,1,1,1,1,1,0,1
2.978079602,1,1,1,1,1,0,1
2.978129522,1,1,1,1,1,0,1
2.978179442,1,1,1,1,1,0,1
2.978229362,1,1,1,1,1,0,1
2.978279282,1,1,1,1,1,0,1
2.978329202,1,1,1,1,1,0,1
2.978379122,1,1,1,1,1,0,1
2.978429042,1,1,1,1,1,0,1
2.978478962,1,1,1,1,1,0,1
2.978528882,1,1,1,1,1,0,0
2.978578802,1,1,1,1,1,0,0
2.978628722,1,1,1,1,1,0,0
2.978678642,1,1,1,1,1,0,0
2.978728562,1,1,1,1,1,0,0
2.978778482,1,1,1,1,1,0,0
2.978828402,1,1,1,1,1,0,0
2.978878322,1,1,1,1,1,0,0
2.978928242,1,1,1,1,1,0,0
2.978978162,1,1,1,1,1,0,0
2.979028082,1,1,1,1,1,0,0
2.979078002,1,1,1,1,1,0,0
2.979127922,1,1,1,1,1,0,0
2.979177842,1,1,1,1,1,1,1
2.979227762,1,1,1,1,1,1,1
2.979277682,1,1,1,1,1,1,1
2.979327602,1,1,1,1,1,1,1
2.979377522,1,1,1,1,1,1,1
2.979427442,1,1,1,1,1,1,1
2.979477362,1,1,1,1,1,1,1
2.979527282,1,1,1,1,1,1,1
2.979577202,1,1,1,1,1,1,1
2.979627122,1,1,1,1,1,1,1
2.979677042,1,1,1,1,1,1,1
2.979726962,1,1,1,1,1,1,1
2.979776882,1,1,1,1,1,1,0
2.979826802,1,1,1,1,1,1,0
2.979876722,1,1,1,1,1,1,0
2.979926642,1,1,1,1,1,1,0
2.979976562,1,1,1,1,1,1,0
2.980026482,1,1,1,1,1,1,0
2.980076402,1,1,1,1,1,1,0
2.980126322,1,1,1,1,1,1,0
2.980176242,1,1,1,1,1,1,0
2.980226162,1,1,1,1,1,1,0
2.980276082,1,1,1,1,1,1,0
2.980326002,1,1,1,1,1,1,0
2.980375922,1,1,1,1,1,1,0
2.980425842,1,1,1,1,1,1,1
2.980475762,1,1,1,1,1,1,1
2.980525682,1,1,1,1,1,1,1
2.980575602,1,1,1,1,1,1,1
2.980625522,1,1,1,1,1,1,1
2.980675442,1,1,1,1,1,1,1
2.980725362,1,1,1,1,1,1,1
2.980775282,1,1,1,1,1,1,1
2.980825202,1,1,1,1,1,1,1
2.980875122,1,1,1,1,1,1,1
2.980925042,1,1,1,1,1,1,1
2.980974962,1,1,1,1,1,1,1
2.981024882,1,1,1,1,1,1,0
2.981074802,1,1,1,1,1,1,0
2.981124722,1,1,1,1,1,1,0
2.981174642,1,1,1,1,1,1,0
2.981224562,1,1,1,1,1,1,0
2.981274482,1,1,1,1,1,1,0
2.981324402,1,1,1,1,1,1,0
2.981374322,1,1,1,1,1,1,0
2.981424242,1,1,1,1,1,1,0
2.981474162,1,1,1,1,1,1,0
2.981524082,1,1,1,1,1,1,0
2.981574002,1,1,1,1,1,1,0
2.981623922,0,0,1,0,1,0,0
2.981673842,0,0,0,0,0,0,1
2.981723762,0,0,0,0,0,0,1
2.981773682,0,0,0,0,0,0,1
2.981823602,0,0,0,0,0,0,1
2.981873522,0,0,0,0,0,0,1
2.981923442,0,0,0,0,0,0,1
2.981973362,0,0,0,0,0,0,1
2.982023282,0,0,0,0,0,0,1
2.982073202,0,0,0,0,0,0,1
2.982123122,0,0,0,0,0,0,1
2.982173042,0,0,0,0,0,0,1
2.982222962,0,0,0,0,0,0,1
2.982272882,0,0,0,0,0,0,0
2.982322802,0,0,0,0,0,0,0
2.982372722,0,0,0,0,0,0,0
2.982422642,0,0,0,0,0,0,0
2.982472562,0,0,0,0,0,0,0
2.982522482,0,0,0,0,0,0,0
2.982572402,0,0,0,0,0,0,0
2.982622322,0,0,0,0,0,0,0
2.982672242,0,0,0,0,0,0,0
2.982722162,0,0,0,0,0,0,0
2.982772082,0,0,0,0,0,0,0
2.982822002,0,0,0,0,0,0,0
2.982871922,0,0,0,0,0,0,0
2.982921842,0,0,0,0,0,0,1
2.982971762,0,0,0,0,0,0,1
2.983021682,0,0,0,0,0,0,1
2.983071602,0,0,0,0,0,0,1
2.983121522,0,0,0,0,0,0,1
2.983171442,0,0,0,0,0,0,1
2.983221362,0,0,0,0,0,0,1
2.983271282,0,0,0,0,0,0,1
2.983321202,0,0,0,0,0,0,1
2.983371122,0,0,0,0,0,0,1
2.983421042,0,0,0,0,0,0,1
2.983470962,0,0,0,0,0,0,1
2.983520882,0,0,0,0,0,0,0
2.983570802,0,0,0,0,0,0,0
2.983620722,0,0,0,0,0,0,0
2.983670642,0,0,0,0,0,0,0
2.983720562,0,0,0,0,0,0,0
2.983770482,0,0,0,0,0,0,0
2.983820402,0,0,0,0,0,0,0
2.983870322,0,0,0,0,0,0,0
2.983920242,0,0,0,0,0,0,0
2.983970162,0,0,0,0,0,0,0
2.984020082,0,0,0,0,0,0,0
2.984070002,0,0,0,0,0,0,0
2.984119922,0,0,0,0,0,1,0
2.984169842,1,1,0,1,1,1,1
2.984219762,1,1,1,1,1,1,1
2.984269682,1,1,1,1,1,1,1
2.984319602,1,1,1,1,1,1,1
2.984369522,1,1,1,1,1,1,1
2.984419442,1,1,1,1,1,1,1
2.984469362,1,1,1,1,1,1,1
2.984519282,1,1,1,1,1,1,1
2.984569202,1,1,1,1,1,1,1
2.984619122,1,1,1,1,1,1,1
2.984669042,1,1,1,1,1,1,1
2.984718962,1,1,1,1,1,1,0
2.984768882,1,1,1,1,1,1,0
2.984818802,1,1,1,1,1,1,0
2.984868722,1,1,1,1,1,1,0
2.984918642,1,1,1,1,1,1,0
2.984968562,1,1,1,1,1,1,0
2.985018482,1,1,1,1,1,1,0
2.985068402,1,1,1,1,1,1,0
2.985118322,1,1,1,1,1,1,0
2.985168242,1,1,1,1,1,1,0
2.985218162,1,1,1,1,1,1,0
2.985268082,1,1,1,1,1,1,0
2.985318002,1,1,1,1,1,1,0
2.985367922,1,0,1,1,1,0,1
2.985417842,0,0,1,0,0,0,1
2.985467762,0,0,0,0,0,0,1
2.985517682,0,0,0,0,0,0,1
2.985567602,0,0,0,0,0,0,1
2.985617522,0,0,0,0,0,0,1
2.985667442,0,0,0,0,0,0,1
2.985717362,0,0,0,0,0,0,1
2.985767282,0,0,0,0,0,0,1
2.985817202,0,0,0,0,0,0,1
2.985867122,0,0,0,0,0,0,1
2.985917042,0,0,0,0,0,0,1
2.985966962,0,0,0,0,0,0,0
2.986016882,0,0,0,0,0,0,0
2.986066802,0,0,0,0,0,0,0
2.986116722,0,0,0,0,0,0,0
2.986166642,0,0,0,0,0,0,0
2.986216562,0,0,0,0,0,0,0
2.986266482,0,0,0,0,0,0,0
2.986316402,0,0,0,0,0,0,0
2.986366322,0,0,0,0,0,0,0
2.986416242,0,0,0,0,0,0,0
2.986466162,0,0,0,0,0,0,0
2.986516082,0,0,0,0,0,0,0
2.986566002,0,0,0,0,0,0,0
2.986615922,0,0,0,0,0,1,1
2.986665842,1,1,0,1,1,1,1
2.986715762,1,1,1,1,1,1,1
2.986765682,1,1,1,1,1,1,1
2.986815602,1,1,1,1,1,1,1
2.986865522,1,1,1,1,1,1,1
2.986915442,1,1,1,1,1,1,1
2.986965362,1,1,1,1,1,1,1
2.987015282,1,1,1,1,1,1,1
2.987065202,1,1,1,1,1,1,1
2.987115122,1,1,1,1,1,1,1
2.987165042,1,1,1,1,1,1,1
2.987214962,1,1,1,1,1,1,0
2.987264882,1,1,1,1,1,1,0
2.987314802,1,1,1,1,1,1,0
2.987364722,1,1,1,1,1,1,0
2.987414642,1,1,1,1,1,1,0
2.987464562,1,1,1,1,1,1,0
2.987514482,1,1,1,1,1,1,0
2.987564402,1,1,1,1,1,1,0
2.987614322,1,1,1,1,1,1,0
2.987664242,1,1,1,1,1,1,0
2.987714162,1,1,1,1,1,1,0
2.987764082,1,1,1,1,1,1,0
2.987814002,1,1,1,1,1,1,0
2.987863922,1,0,1,0,1,1,1
2.987913842,0,0,1,0,0,0,1
2.987963762,0,0,0,0,0,0,1
2.988013682,0,0,0,0,0,0,1
