Time,Channel 2
3.241546240,1
3.241675360,0
3.241800640,1
3.241929760,0
3.242054880,1
3.242184000,0
3.242561280,1
3.242819520,0
3.243071840,1
3.243200960,0
3.243326080,1
3.243582240,0
3.243959680,1
3.244217920,0
3.244343040,1
3.244472160,0
3.244597280,1
3.244726400,0
3.244851520,1
3.244980640,0
3.245358080,1
3.245489120,0
3.245614240,1
3.245743360,0
3.245868480,1
3.246124800,0
3.246376960,1
3.246504160,0
3.246756320,1
3.247014560,0
3.247266880,1
3.247523040,0
3.247648160,1
3.247777280,0
3.248154720,1
3.248412960,0
3.248665280,1
3.248794400,0
3.248919520,1
3.249048640,0
3.249173760,1
3.249300800,0
3.249553120,1
3.249684160,0
3.249809280,1
3.249938400,0
3.250063520,1
3.250319840,0
3.250444960,1
3.250574080,0
3.250951520,1
3.251209600,0
3.251461920,1
3.251591040,0
3.251716160,1
3.251845280,0
3.251970400,1
3.252097600,0
3.252349760,1
3.252608000,0
3.252733120,1
3.252862240,0
3.252987360,1
3.253116480,0
3.253368800,1
3.253495840,0
3.253748160,1
3.253879200,0
3.254004320,1
3.254133440,0
3.254258560,1
3.254387680,0
3.254512800,1
3.254641920,0
3.254767200,1
3.254894240,0
3.255146560,1
3.255404800,0
3.255656960,1
3.255913280,0
3.256038400,1
3.256167520,0
3.256566720,1
3.257726720,0
3.257816000,1
3.257947200,0
3.258326560,1
3.258709920,0
3.259087200,1
3.259472640,0
3.259852000,1
3.260108160,0
3.260358560,1
3.260616640,0
3.260868960,1
3.260998080,0
3.261377440,1
3.261506560,0
3.261629760,1
3.261888000,0
3.262267360,1
3.262523520,0
3.262900960,1
3.263032000,0
3.263411360,1
3.263794720,0
3.264172160,1
3.264557600,0
3.264936960,1
3.265193120,0
3.265443360,1
3.265701600,0
3.265953920,1
3.266083040,0
3.266462400,1
3.266591520,0
3.266714720,1
3.266972800,0
3.267352320,1
3.267608480,0
3.268112960,1
3.268371200,0
3.268496320,1
3.268625440,0
3.268750560,1
3.268879680,0
3.269004800,1
3.269133920,0
3.269511360,1
3.269769600,0
3.269894720,1
3.270023840,0
3.270148960,1
3.270278080,0
3.270530240,1
3.270657440,0
3.270909760,1
3.271167840,0
3.271293120,1
3.271422240,0
3.271547360,1
3.271676480,0
3.271801600,1
3.271930720,0
3.272308000,1
3.272566240,0
3.272691360,1
3.272820480,0
3.273072800,1
3.273328960,0
3.273706400,1
3.273964640,0
3.274216800,1
3.274345920,0
3.274471200,1
3.274727360,0
3.275104800,1
3.275235840,0
3.275360960,1
3.275617280,0
3.275742400,1
3.275871520,0
3.275996640,1
3.276125760,0
3.276503040,1
3.276761280,0
3.277013600,1
3.277269760,0
3.277394880,1
3.277524000,0
3.277901440,1
3.278159680,0
3.278284800,1
3.278413920,0
3.278666240,1
3.278795360,0
3.278920480,1
3.279047520,0
3.279299840,1
3.279558080,0
3.279810240,1
3.280066560,0
3.280318720,1
3.280445920,0
3.280698080,1
3.280829280,0
3.280954400,1
3.281210560,0
3.281335680,1
3.281464800,0
3.281717120,1
3.281844320,0
3.282096480,1
3.282354720,0
3.282479840,1
3.282608960,0
3.282734080,1
3.282863200,0
3.282988320,1
3.283117440,0
3.283494880,1
3.283753120,0
3.283878240,1
3.284007360,0
3.284132480,1
3.284261600,0
3.284386720,1
3.284515840,0
3.284893280,1
3.285151360,0
3.285403680,1
3.285532800,0
3.285657920,1
3.285914240,0
3.286291520,1
3.286549760,0
3.286674880,1
3.286804000,0
3.286929120,1
3.287058240,0
3.287183360,1
3.287312480,0
3.287689920,1
3.287820960,0
3.287946080,1
3.288075200,0
3.288200320,1
3.288456640,0
3.288708960,1
3.288836000,0
3.289088320,1
3.289346560,0
3.289598720,1
3.289855040,0
3.289980160,1
3.290109280,0
3.290486560,1
3.290744800,0
3.290997120,1
3.291126240,0
3.291251360,1
3.291380480,0
3.291505600,1
3.291632640,0
3.291884960,1
3.292016000,0
3.292141280,1
3.292270240,0
3.292395520,1
3.292651680,0
3.292776800,1
3.292905920,0
3.293283360,1
3.293541600,0
3.293793760,1
3.293922880,0
3.294048000,1
3.294177120,0
3.294302240,1
3.294429440,0
3.294681600,1
3.294939840,0
3.295064960,1
3.295194080,0
3.295319200,1
3.295448320,0
3.295700640,1
3.295827840,0
3.296080000,1
3.296211200,0
3.296336320,1
3.296465440,0
3.296590560,1
3.296719680,0
3.296844800,1
3.296973920,0
3.297099040,1
3.297226080,0
3.297478400,1
3.297736640,0
3.297988800,1
3.298245120,0
3.298370240,1
3.298499360,0
3.298898560,1
3.300058560,0
3.300147840,1
3.300279040,0
3.300658400,1
3.301041760,0
3.301419200,1
3.301804480,0
3.302183840,1
3.302440160,0
3.302690400,1
3.302948640,0
3.303200800,1
3.303329920,0
3.303709280,1
3.303838400,0
3.303961600,1
3.304219840,0
3.304599200,1
3.304855360,0
3.305232800,1
3.305364000,0
3.305743360,1
3.306126720,0
3.306504000,1
3.306889440,0
3.307268800,1
3.307524960,0
3.307775200,1
3.308033440,0
3.308285760,1
3.308414880,0
3.308794240,1
3.308923360,0
3.309046560,1
3.309304800,0
3.309684160,1
3.309940320,0
3.310444800,1
3.310703040,0
3.310828160,1
3.310957280,0
3.311082400,1
3.311211520,0
3.311336640,1
3.311465760,0
3.311843200,1
3.312101440,0
3.312226560,1
3.312355680,0
3.312480800,1
3.312609920,0
3.312862240,1
3.312989280,0
3.313241600,1
3.313499840,0
3.313624960,1
3.313754080,0
3.313879200,1
3.314008320,0
3.314133440,1
3.314262560,0
3.314639840,1
3.314898080,0
3.315023200,1
3.315152320,0
3.315404640,1
3.315660800,0
3.316038240,1
3.316296480,0
3.316548800,1
3.316677920,0
3.316803040,1
3.317059200,0
3.317436640,1
3.317567680,0
3.317692800,1
3.317949120,0
3.318074240,1
3.318203360,0
3.318328480,1
3.318457600,0
3.318835040,1
3.319093120,0
3.319345440,1
3.319601760,0
3.319726880,1
3.319856000,0
3.320233280,1
3.320491520,0
3.320616640,1
3.320745760,0
3.320998080,1
3.321127200,0
3.321252320,1
3.321379360,0
3.321631680,1
3.321889920,0
3.322142080,1
3.322398400,0
3.322650560,1
3.322777760,0
3.323030080,1
3.323161120,0
3.323286240,1
3.323542560,0
3.323667680,1
3.323796800,0
3.324048960,1
3.324176160,0
3.324428320,1
3.324686560,0
3.324811680,1
3.324940800,0
3.325065920,1
3.325195040,0
3.325320160,1
3.325449280,0
3.325826720,1
3.326084960,0
3.326210080,1
3.326339200,0
3.326464320,1
3.326593440,0
3.326718560,1
3.326847680,0
3.327225120,1
3.327483360,0
3.327735520,1
3.327864640,0
3.327989760,1
3.328246080,0
3.328623360,1
3.328881600,0
3.329006720,1
3.329135840,0
3.329260960,1
3.329390080,0
3.329515200,1
3.329644320,0
3.330021760,1
3.330152800,0
3.330278080,1
3.330407200,0
3.330532320,1
3.330788480,0
3.331040800,1
3.331167840,0
3.331420160,1
3.331678400,0
3.331930560,1
3.332186880,0
3.332312000,1
3.332441120,0
3.332818560,1
3.333076640,0
3.333328960,1
3.333458080,0
3.333583200,1
3.333712320,0
3.333837440,1
3.333964640,0
3.334216800,1
3.334348000,0
3.334473120,1
3.334602240,0
3.334727360,1
3.334983520,0
3.335108640,1
3.335237760,0
3.335615200,1
3.335873440,0
3.336125600,1
3.336254720,0
3.336379840,1
3.336508960,0
3.336634080,1
3.336761280,0
3.337013600,1
3.337271680,0
3.337396960,1
3.337526080,0
3.337651200,1
3.337780320,0
3.338032480,1
3.338159680,0
3.338411840,1
3.338543040,0
3.338668160,1
3.338797280,0
3.338922400,1
3.339051520,0
3.339176640,1
3.339305760,0
3.339430880,1
3.339557920,0
3.339810240,1
3.340068480,0
3.340320640,1
3.340576960,0
3.340702080,1
3.340831200,0
3.341462880,1
3.341593920,0
3.341973280,1
3.342356640,0
3.342734080,1
3.343119360,0
3.343498720,1
3.343755040,0
3.344005280,1
3.344263520,0
3.344515840,1
3.344644800,0
3.345024320,1
3.345153440,0
3.345276480,1
3.345534720,0
3.345914080,1
3.346170400,0
3.346547680,1
3.346678880,0
3.347058240,1
3.347441600,0
3.347819040,1
3.348204320,0
3.348583680,1
3.348840000,0
3.349090240,1
3.349348480,0
3.349600640,1
3.349729760,0
3.350109120,1
3.350238240,0
3.350361440,1
3.350619680,0
3.350999040,1
3.351255200,0
3.351759840,1
3.352018080,0
3.352143200,1
3.352272320,0
3.352397440,1
3.352526560,0
3.352651680,1
3.352780800,0
3.353158080,1
3.353416320,0
3.353541440,1
3.353670560,0
3.353795680,1
3.353924800,0
3.354177120,1
3.354304160,0
3.354556480,1
3.354814720,0
3.354939840,1
3.355068960,0
3.355194080,1
3.355323200,0
3.355448320,1
3.355577440,0
3.355954880,1
3.356213120,0
3.356338240,1
3.356467360,0
3.356719520,1
3.356975840,0
3.357353120,1
3.357611360,0
3.357863680,1
3.357992800,0
3.358117920,1
3.358374240,0
3.358751520,1
3.358882720,0
3.359007840,1
3.359264000,0
3.359389120,1
3.359518240,0
3.359643360,1
3.359772480,0
3.360149920,1
3.360408160,0
3.360660320,1
3.360916640,0
3.361041760,1
3.361170880,0
3.361548320,1
3.361806560,0
3.361931680,1
3.362060800,0
3.362312960,1
3.362442080,0
3.362567200,1
3.362694400,0
3.362946560,1
3.363204800,0
3.363457120,1
3.363713280,0
3.363965600,1
3.364092640,0
3.364344960,1
3.364476000,0
3.364601120,1
3.364857440,0
3.364982560,1
3.365111680,0
3.365364000,1
3.365491040,0
3.365743360,1
3.366001600,0
3.366126720,1
3.366255840,0
3.366380960,1
3.366510080,0
3.366635200,1
3.366764320,0
3.367141600,1
3.367399840,0
3.367524960,1
3.367654080,0
3.367779200,1
3.367908320,0
3.368033440,1
3.368162560,0
3.368540000,1
3.368798240,0
3.369050560,1
3.369179680,0
3.369304800,1
3.369560960,0
3.369938400,1
3.370196640,0
3.370321760,1
3.370450880,0
3.370576000,1
3.370705120,0
3.370830240,1
3.370959360,0
3.371336800,1
3.371467840,0
3.371592960,1
3.371722080,0
3.371847200,1
3.372103520,0
3.372355680,1
3.372482880,0
3.372735040,1
3.372993280,0
3.373245600,1
3.373501760,0
3.373626880,1
3.373756000,0
3.374133440,1
3.374391680,0
3.374643840,1
3.374772960,0
3.374898080,1
3.375027200,0
3.375152480,1
3.375279520,0
3.375531840,1
3.375662880,0
3.375788000,1
3.375917120,0
3.376042240,1
3.376298560,0
3.376423680,1
3.376552800,0
3.376930080,1
3.377188320,0
3.377440640,1
3.377569760,0
3.377694880,1
3.377824000,0
3.377949120,1
3.378076160,0
3.378328480,1
3.378586720,0
3.378711840,1
3.378840960,0
3.378966080,1
3.379095200,0
3.379347520,1
3.379474560,0
3.379726880,1
3.379857920,0
3.379983040,1
3.380112160,0
3.380237280,1
3.380366400,0
3.380491520,1
3.380620640,0
3.380745760,1
3.380872960,0
3.381125120,1
3.381383360,0
3.381635680,1
3.381891840,0
3.382017120,1
3.382146240,0
3.382545440,1
3.383705280,0
3.383794720,1
3.383925760,0
3.384305280,1
3.384688640,0
3.385065920,1
3.385451360,0
3.385830720,1
3.386086880,0
3.386337120,1
3.386595360,0
3.386847680,1
3.386976800,0
3.387356160,1
3.387485280,0
3.387608480,1
3.387866560,0
3.388246080,1
3.388502240,0
3.388879680,1
3.389010720,0
3.389390080,1
3.389773440,0
3.390150880,1
3.390536160,0
3.390915520,1
3.391171840,0
3.391422080,1
3.391680320,0
3.391932640,1
3.392061760,0
3.392441120,1
3.392570240,0
3.392693280,1
3.392951520,0
3.393330880,1
3.393587200,0
3.394091680,1
3.394349920,0
3.394475040,1
3.394604160,0
3.394729280,1
3.394858400,0
3.394983520,1
3.395112640,0
3.395490080,1
3.395748320,0
3.395873440,1
3.396002560,0
3.396127680,1
3.396256800,0
3.396508960,1
3.396636160,0
3.396888320,1
3.397146560,0
3.397271680,1
3.397400800,0
3.397525920,1
3.397655040,0
3.397780160,1
3.397909280,0
3.398286720,1
3.398544960,0
3.398670080,1
3.398799200,0
3.399051520,1
3.399307680,0
3.399685120,1
3.399943360,0
3.400195520,1
3.400324640,0
3.400449760,1
3.400706080,0
3.401083360,1
3.401214560,0
3.401339680,1
3.401595840,0
3.401720960,1
3.401850080,0
3.401975200,1
3.402104320,0
3.402481760,1
3.402740000,0
3.402992320,1
3.403248480,0
3.403373600,1
3.403502720,0
3.403880160,1
3.404138400,0
3.404263520,1
3.404392640,0
3.404644800,1
3.404773920,0
3.404899040,1
3.405026240,0
3.405278400,1
3.405536640,0
3.405788960,1
3.406045120,0
3.406297440,1
3.406424640,0
3.406676800,1
3.406808000,0
3.406933120,1
3.407189280,0
3.407314400,1
3.407443520,0
3.407695840,1
3.407822880,0
3.408075200,1
3.408333440,0
3.408458560,1
3.408587680,0
3.408712800,1
3.408841920,0
3.408967040,1
3.409096160,0
3.409473600,1
3.409731680,0
3.409856960,1
3.409985920,0
3.410111200,1
3.410240320,0
3.410365440,1
3.410494560,0
3.410871840,1
3.411130080,0
3.411382400,1
3.411511520,0
3.411636640,1
3.411892800,0
3.412270240,1
3.412528480,0
3.412653600,1
3.412782720,0
3.412907840,1
3.413036960,0
3.413162080,1
3.413291200,0
3.413668640,1
3.413799680,0
3.413924800,1
3.414053920,0
3.414179040,1
3.414435360,0
3.414687520,1
3.414814720,0
3.415066880,1
3.415325120,0
3.415577440,1
3.415833600,0
3.415958720,1
3.416087840,0
3.416465280,1
3.416723520,0
3.416975680,1
3.417104800,0
3.417230080,1
3.417359040,0
3.417484320,1
3.417611360,0
3.417863680,1
3.417994720,0
3.418119840,1
3.418248960,0
3.418374080,1
3.418630400,0
3.418755520,1
3.418884640,0
3.419261920,1
3.419520160,0
3.419772480,1
3.419901600,0
3.420026720,1
3.420155840,0
3.420280960,1
3.420408000,0
3.420660320,1
3.420918560,0
3.421043680,1
3.421172800,0
3.421297920,1
3.421427040,0
3.421679360,1
3.421806400,0
3.422058720,1
3.422189760,0
3.422314880,1
3.422444000,0
3.422569120,1
3.422698240,0
3.422823360,1
3.422952480,0
3.423077600,1
3.423204800,0
3.423456960,1
3.423715200,0
3.423967520,1
3.424223680,0
3.424348800,1
3.424477920,0
3.424877280,1
3.426037120,0
3.426126560,1
3.426257600,0
3.426636960,1
3.427020320,0
3.427397760,1
3.427783200,0
3.428162560,1
3.428418720,0
3.428668960,1
3.428927200,0
3.429179520,1
3.429308640,0
3.429688000,1
3.429817120,0
3.429940320,1
3.430198400,0
3.430577920,1
3.430834080,0
3.431211520,1
3.431342560,0
3.431721920,1
3.432105280,0
3.432482720,1
3.432868000,0
3.433247360,1
3.433503680,0
3.433753920,1
3.434012160,0
3.434264480,1
3.434393440,0
3.434772960,1
3.434902080,0
3.435025120,1
3.435283360,0
3.435662720,1
3.435919040,0
3.436423520,1
3.436681760,0
3.436806880,1
3.436936000,0
3.437061120,1
3.437190240,0
3.437315360,1
3.437444480,0
3.437821920,1
3.438080000,0
3.438205280,1
3.438334400,0
3.438459520,1
3.438588640,0
3.438840800,1
3.438968000,0
3.439220160,1
3.439478400,0
3.439603520,1
3.439732640,0
3.439857760,1
3.439986880,0
3.440112000,1
3.440241120,0
3.440618560,1
3.440876800,0
3.441001920,1
3.441131040,0
3.441383200,1
3.441639520,0
3.442016960,1
3.442275200,0
3.442527360,1
3.442656480,0
3.442781600,1
3.443037920,0
3.443415200,1
3.443546400,0
3.443671520,1
3.443927680,0
3.444052800,1
3.444181920,0
3.444307040,1
3.444436160,0
3.444813600,1
3.445071840,0
3.445324160,1
3.445580320,0
3.445705440,1
3.445834560,0
3.446212000,1
3.446470240,0
3.446595360,1
3.446724480,0
3.446976640,1
3.447105760,0
3.447230880,1
3.447358080,0
3.447610240,1
3.447868480,0
3.448120800,1
3.448376960,0
3.448629280,1
3.448756480,0
3.449008640,1
3.449139680,0
3.449264960,1
3.449521120,0
3.449646240,1
3.449775360,0
3.450027680,1
3.450154720,0
3.450407040,1
3.450665280,0
3.450790400,1
3.450919520,0
3.451044640,1
3.451173760,0
3.451298880,1
3.451428000,0
3.451805280,1
3.452063520,0
3.452188640,1
3.452317760,0
3.452442880,1
3.452572000,0
3.452697280,1
3.452826240,0
3.453203680,1
3.453461920,0
3.453714240,1
3.453843360,0
3.453968480,1
3.454224640,0
3.454602080,1
3.454860320,0
3.454985440,1
3.455114560,0
3.455239680,1
3.455368800,0
3.455493920,1
3.455623040,0
3.456000480,1
3.456131520,0
3.456256640,1
3.456385760,0
3.456510880,1
3.456767200,0
3.457019360,1
3.457146560,0
3.457398720,1
3.457656960,0
3.457909280,1
3.458165440,0
3.458290560,1
3.458419680,0
3.458797120,1
3.459055360,0
3.459307520,1
3.459436640,0
3.459561760,1
3.459690880,0
3.459816000,1
3.459943200,0
3.460195520,1
3.460326560,0
3.460451680,1
3.460580800,0
3.460705920,1
3.460962240,0
3.461087360,1
3.461216480,0
3.461593760,1
3.461852000,0
3.462104320,1
3.462233440,0
3.462358560,1
3.462487680,0
3.462612800,1
3.462739840,0
3.462992160,1
3.463250400,0
3.463375520,1
3.463504640,0
3.463629760,1
3.463758880,0
3.464011200,1
3.464138240,0
3.464390560,1
3.464521600,0
3.464646720,1
3.464775840,0
3.464900960,1
3.465030080,0
3.465155200,1
3.465284320,0
3.465409440,1
3.465536640,0
3.465788800,1
3.466047040,0
3.466299360,1
3.466555520,0
3.466680640,1
3.466809760,0
3.467441440,1
3.467572480,0
3.467952000,1
3.468335360,0
3.468712640,1
3.469098080,0
3.469477440,1
3.469733600,0
3.469983840,1
3.470242080,0
3.470494400,1
3.470623520,0
3.471002880,1
3.471132000,0
3.471255200,1
3.471513280,0
3.471892800,1
3.472148960,0
3.472526400,1
3.472657440,0
3.473036800,1
3.473420160,0
3.473797600,1
3.474182880,0
3.474562240,1
3.474818560,0
3.475068800,1
3.475327040,0
3.475579360,1
3.475708480,0
3.476087840,1
3.476216960,0
3.476340000,1
3.476598240,0
3.476977600,1
3.477233920,0
3.477738400,1
3.477996640,0
3.478121760,1
3.478250880,0
3.478376000,1
3.478505120,0
3.478630240,1
3.478759360,0
3.479136800,1
3.479395040,0
3.479520160,1
3.479649280,0
3.479774400,1
3.479903520,0
3.480155680,1
3.480282880,0
3.480535040,1
3.480793280,0
3.480918400,1
3.481047520,0
3.481172640,1
3.481301760,0
3.481426880,1
3.481556000,0
3.481933440,1
3.482191680,0
3.482316800,1
3.482445920,0
3.482698240,1
3.482954400,0
3.483331840,1
3.483590080,0
3.483842240,1
3.483971360,0
3.484096480,1
3.484352800,0
3.484730080,1
3.484861280,0
3.484986400,1
3.485242560,0
3.485367680,1
3.485496800,0
3.485622080,1
3.485751200,0
3.486128480,1
3.486386720,0
3.486639040,1
3.486895200,0
3.487020320,1
3.487149440,0
3.487526880,1
3.487785120,0
3.487910240,1
3.488039360,0
3.488291520,1
3.488420640,0
3.488545760,1
3.488672960,0
3.488925280,1
3.489183360,0
3.489435680,1
3.489692000,0
3.489944160,1
3.490071360,0
3.490323520,1
3.490454720,0
3.490579840,1
3.490836000,0
3.490961120,1
3.491090240,0
3.491342560,1
3.491469600,0
3.491721920,1
3.491980160,0
3.492105280,1
3.492234400,0
3.492359520,1
3.492488640,0
3.492613760,1
3.492742880,0
3.493120320,1
3.493378560,0
3.493503680,1
3.493632800,0
3.493757920,1
3.493887040,0
3.494012160,1
3.494141280,0
3.494518560,1
3.494776800,0
3.495029120,1
3.495158240,0
3.495283360,1
3.495539520,0
3.495916960,1
3.496175200,0
3.496300320,1
3.496429440,0
3.496554560,1
3.496683680,0
3.496808800,1
3.496937920,0
3.497315360,1
3.497446400,0
3.497571520,1
3.497700640,0
3.497825760,1
3.498082080,0
3.498334240,1
3.498461440,0
3.498713600,1
3.498971840,0
3.499224160,1
3.499480320,0
3.499605600,1
3.499734720,0
3.500112000,1
3.500370240,0
3.500622560,1
3.500751680,0
3.500876800,1
3.501005920,0
3.501131040,1
3.501258080,0
3.501510400,1
3.501641440,0
3.501766560,1
3.501895680,0
3.502020800,1
3.502277120,0
3.502402240,1
3.502531360,0
3.502908800,1
3.503167040,0
3.503419200,1
3.503548320,0
3.503673440,1
3.503802560,0
3.503927680,1
3.504054880,0
3.504307040,1
3.504565280,0
3.504690400,1
3.504819520,0
3.504944640,1
3.505073760,0
3.505326080,1
3.505453120,0
3.505705440,1
3.505836480,0
3.505961600,1
3.506090720,0
3.506215840,1
3.506344960,0
3.506470240,1
3.506599360,0
3.506724480,1
3.506851520,0
3.507103840,1
3.507362080,0
3.507614240,1
3.507870560,0
3.507995680,1
3.508124800,0
3.508524000,1
3.509684000,0
3.509773280,1
3.509904480,0
3.510283840,1
3.510667200,0
3.511044480,1
3.511429920,0
3.511809280,1
3.512065440,0
3.512315840,1
3.512574080,0
3.512826240,1
3.512955360,0
3.513334720,1
3.513463840,0
3.513587040,1
3.513845280,0
3.514224640,1
3.514480800,0
3.514858240,1
3.514989280,0
3.515368640,1
3.515752000,0
3.516129440,1
3.516514880,0
3.516894240,1
3.517150400,0
3.517400640,1
3.517658880,0
3.517911200,1
3.518040320,0
3.518419680,1
3.518548800,0
3.518671840,1
3.518930080,0
3.519309440,1
3.519565760,0
3.520070240,1
3.520328480,0
3.520453600,1
3.520582720,0
3.520707840,1
3.520836960,0
3.520962080,1
3.521091200,0
3.521468640,1
3.521726880,0
3.521852000,1
3.521981120,0
3.522106240,1
3.522235360,0
3.522487520,1
3.522614720,0
3.522867040,1
3.523125120,0
3.523250240,1
3.523379360,0
3.523504640,1
3.523633600,0
3.523758880,1
3.523888000,0
3.524265280,1
3.524523520,0
3.524648640,1
3.524777760,0
3.525030080,1
3.525286240,0
3.525663680,1
3.525921920,0
3.526174080,1
3.526303200,0
3.526428320,1
3.526684640,0
3.527062080,1
3.527193120,0
3.527318240,1
3.527574560,0
3.527699680,1
3.527828800,0
3.527953920,1
3.528083040,0
3.528460320,1
3.528718560,0
3.528970880,1
3.529227040,0
3.529352160,1
3.529481280,0
3.529858720,1
3.530116960,0
3.530242080,1
3.530371200,0
3.530623360,1
3.530752480,0
3.530877760,1
3.531004800,0
3.531257120,1
3.531515360,0
3.531767520,1
3.532023840,0
3.532276000,1
3.532403200,0
3.532655360,1
3.532786560,0
3.532911680,1
3.533167840,0
3.533292960,1
3.533422080,0
3.533674400,1
3.533801440,0
3.534053760,1
3.534312000,0
3.534437120,1
3.534566240,0
3.534691360,1
3.534820480,0
3.534945600,1
3.535074720,0
3.535452160,1
3.535710400,0
3.535835520,1
3.535964640,0
3.536089760,1
3.536218880,0
3.536344000,1
3.536473120,0
3.536850400,1
3.537108640,0
3.537360960,1
3.537490080,0
3.537615200,1
3.537871360,0
3.538248800,1
3.538507040,0
3.538632160,1
3.538761280,0
3.538886400,1
3.539015520,0
3.539140640,1
3.539269760,0
3.539647200,1
3.539778240,0
3.539903360,1
3.540032480,0
3.540157600,1
3.540413920,0
3.540666080,1
3.540793280,0
3.541045440,1
3.541303680,0
3.541556000,1
3.541812160,0
3.541937280,1
3.542066400,0
3.542443840,1
3.542702080,0
3.542954400,1
3.543083520,0
3.543208640,1
3.543337760,0
3.543462880,1
3.543589920,0
3.543842240,1
3.543973280,0
3.544098400,1
3.544227520,0
3.544352640,1
3.544608960,0
3.544734080,1
3.544863200,0
3.545240480,1
3.545498720,0
3.545751040,1
3.545880160,0
3.546005280,1
3.546134400,0
3.546259520,1
3.546386720,0
3.546638880,1
3.546897120,0
3.547022240,1
3.547151360,0
3.547276480,1
3.547405600,0
3.547657920,1
3.547784960,0
3.548037280,1
3.548168320,0
3.548293440,1
3.548422560,0
3.548547680,1
3.548676800,0
3.548801920,1
3.548931040,0
3.549056160,1
3.549183360,0
3.549435680,1
3.549693760,0
3.549946080,1
3.550202400,0
3.550327520,1
3.550456640,0
3.550855840,1
3.552015680,0
3.552105120,1
3.552236160,0
3.552615680,1
3.552999040,0
3.553376320,1
3.553761760,0
3.554141120,1
3.554397280,0
3.554647520,1
3.554905760,0
3.555158080,1
3.555287200,0
3.555666560,1
3.555795680,0
3.555918880,1
3.556176960,0
3.556556480,1
3.556812640,0
3.557190080,1
3.557321120,0
3.557700480,1
3.558083840,0
3.558461280,1
3.558846560,0
3.559225920,1
3.559482240,0
3.559732480,1
3.559990720,0
3.560243040,1
3.560372160,0
3.560751520,1
3.560880640,0
3.561003680,1
3.561261920,0
3.561641280,1
3.561897600,0
3.562402080,1
3.562660320,0
3.562785440,1
3.562914560,0
3.563039680,1
3.563168800,0
3.563293920,1
3.563423040,0
3.563800480,1
3.564058720,0
3.564183840,1
3.564312960,0
3.564438080,1
3.564567200,0
3.564819360,1
3.564946560,0
3.565198720,1
3.565456960,0
3.565582080,1
3.565711200,0
3.565836320,1
3.565965440,0
3.566090560,1
3.566219680,0
3.566597120,1
3.566855360,0
3.566980480,1
3.567109600,0
3.567361920,1
3.567618080,0
3.567995520,1
3.568253760,0
3.568505920,1
3.568635040,0
3.568760160,1
3.569016480,0
3.569393760,1
3.569524960,0
3.569650080,1
3.569906240,0
3.570031360,1
3.570160480,0
3.570285600,1
3.570414720,0
3.570792160,1
3.571050400,0
3.571302720,1
3.571558880,0
3.571684000,1
3.571813120,0
3.572190560,1
3.572448800,0
3.572573920,1
3.572703040,0
3.572955200,1
3.573084320,0
3.573209440,1
3.573336640,0
3.573588800,1
3.573847040,0
3.574099360,1
3.574355520,0
3.574607840,1
3.574735040,0
3.574987200,1
3.575118400,0
3.575243520,1
3.575499680,0
3.575624800,1
3.575753920,0
3.576006240,1
3.576133280,0
3.576385600,1
3.576643840,0
3.576768960,1
3.576898080,0
3.577023200,1
3.577152320,0
3.577277440,1
3.577406560,0
3.577784000,1
3.578042080,0
3.578167200,1
3.578296320,0
3.578421600,1
3.578550560,0
3.578675840,1
3.578804800,0
3.579182240,1
3.579440480,0
3.579692800,1
3.579821920,0
3.579947040,1
3.580203200,0
3.580580640,1
3.580838880,0
3.580964000,1
3.581093120,0
3.581218240,1
3.581347360,0
3.581472480,1
3.581601600,0
3.581979040,1
3.582110080,0
3.582235200,1
3.582364320,0
3.582489440,1
3.582745760,0
3.582997920,1
3.583125120,0
3.583377280,1
3.583635520,0
3.583887840,1
3.584144000,0
3.584269120,1
3.584398240,0
3.584775680,1
3.585033920,0
3.585286080,1
3.585415200,0
3.585540320,1
3.585669440,0
3.585794560,1
3.585921760,0
3.586174080,1
3.586305120,0
3.586430240,1
3.586559360,0
3.586684480,1
3.586940800,0
3.587065920,1
3.587195040,0
3.587572320,1
3.587830560,0
3.588082880,1
3.588212000,0
3.588337120,1
3.588466240,0
3.588591360,1
3.588718400,0
3.588970720,1
3.589228960,0
3.589354080,1
3.589483200,0
3.589608320,1
3.589737440,0
3.589989760,1
3.590116800,0
3.590369120,1
3.590500160,0
3.590625280,1
3.590754400,0
3.590879520,1
3.591008640,0
3.591133760,1
3.591262880,0
3.591388000,1
3.591515200,0
3.591767360,1
3.592025600,0
3.592277920,1
3.592534080,0
3.592659200,1
3.592788320,0
3.593420000,1
3.593551040,0
3.593930400,1
3.594313920,0
3.594691200,1
3.595076640,0
3.595456000,1
3.595712160,0
3.595962400,1
3.596220640,0
3.596472960,1
3.596602080,0
3.596981440,1
3.597110560,0
3.597233760,1
3.597491840,0
3.597871360,1
3.598127520,0
3.598504960,1
3.598636000,0
3.599015360,1
3.599398720,0
3.599776160,1
3.600161440,0
3.600540800,1
3.600797120,0
3.601047360,1
3.601305600,0
3.601557920,1
3.601687040,0
3.602066400,1
3.602195520,0
3.602318560,1
3.602576800,0
3.602956160,1
3.603212480,0
3.603716960,1
3.603975200,0
3.604100320,1
3.604229440,0
3.604354560,1
3.604483680,0
3.604608800,1
3.604737920,0
3.605115360,1
3.605373600,0
3.605498720,1
3.605627840,0
3.605752960,1
3.605882080,0
3.606134240,1
3.606261440,0
3.606513600,1
3.606771840,0
